Prefix,x,y,z,r,g,b,sem,ins
Yingrenshi_Area1,-29.450550000000003,-49.153949999999995,33.5252,104.5847,93.4297,66.3286,8.0,14.0
Yingrenshi_Area1,12.25535,-104.34875,3.60355,15.515300000000002,7.553100000000001,5.7497,6.0,15.0
Yingrenshi_Area1,-50.4294,19.8809,5.2115,8.287999999999997,10.7018,4.549200000000001,6.0,16.0
Yingrenshi_Area1,-78.7809,32.27145,18.85695,60.0778,51.375299999999996,25.3763,9.0,17.0
Yingrenshi_Area1,-118.74825,72.5452,8.93585,11.129500000000007,5.647199999999998,3.4269,13.0,18.0
Yingrenshi_Area1,-86.20935,-13.646099999999999,18.79975,43.95670000000001,54.3986,25.1553,9.0,19.0
Yingrenshi_Area1,-133.3923,39.06255,17.3152,52.94720000000001,57.0169,20.8564,9.0,20.0
Yingrenshi_Area1,-126.0266,7.4883999999999995,19.21295,35.308400000000006,41.7312,25.9813,8.0,21.0
Yingrenshi_Area1,-140.82715000000002,11.908150000000001,8.9087,22.376299999999986,20.0153,4.920000000000001,13.0,22.0
Yingrenshi_Area1,-102.10900000000001,-46.10405,7.002000000000001,34.7556,27.726299999999995,5.675400000000001,13.0,23.0
Yingrenshi_Area1,-120.5557,-0.18734999999999946,7.4277,23.675799999999995,25.048299999999998,2.6306000000000003,13.0,24.0
Yingrenshi_Area1,-158.50585,4.0786999999999995,8.426649999999999,6.917299999999983,7.010599999999999,3.8819,13.0,25.0
Yingrenshi_Area1,-139.55565,-20.35615,8.04075,11.64070000000001,9.9549,3.7263,12.0,26.0
Yingrenshi_Area1,-94.2291,142.2561,23.44775,56.703599999999994,33.153800000000004,26.546099999999996,8.0,27.0
Yingrenshi_Area1,-46.3336,115.50489999999999,24.81375,55.503,34.803399999999996,28.3699,9.0,28.0
Yingrenshi_Area1,-65.29125,64.06565,21.09205,57.89390000000001,41.0187,21.1055,9.0,29.0
Yingrenshi_Area1,-120.06975,86.07655,22.2313,72.2267,46.3443,25.285400000000003,9.0,30.0
Yingrenshi_Area1,-104.89325,117.56615,29.337300000000003,62.53129999999999,43.99189999999999,39.5512,8.0,31.0
Yingrenshi_Area1,-75.9679,90.83585,17.52625,18.036599999999993,16.56750000000001,13.5509,9.0,32.0
Yingrenshi_Area1,-158.96555,57.466499999999996,17.3626,47.723299999999995,51.179,21.043599999999998,9.0,33.0
Yingrenshi_Area1,-183.865,56.68899999999999,25.7866,53.766999999999996,74.262,37.5056,9.0,34.0
Yingrenshi_Area1,-189.27215,107.8968,15.8919,76.8383,83.86519999999999,11.400599999999999,13.0,35.0
Yingrenshi_Area1,-138.96135,159.0297,21.836,22.374100000000013,23.247199999999992,23.438,8.0,36.0
Wuhu_Area24,-291.6259,-86.89505,43.21225,21.3938,34.713499999999996,19.6239,8.0,731.0
Wuhu_Area24,-301.073,-121.64605,43.75815,19.18199999999996,28.897299999999987,20.233900000000006,8.0,741.0
Wuhu_Area24,-314.99300000000005,-143.99855000000002,43.59305,17.310000000000002,19.763499999999993,20.1695,8.0,752.0
Wuhu_Area24,-321.47195,-83.86095,43.314949999999996,20.133299999999963,29.789100000000005,19.4193,8.0,754.0
Wuhu_Area24,-327.1495,-116.7286,42.2577,19.783000000000015,28.983999999999995,17.114999999999995,8.0,698.0
Wuhu_Area24,-332.3091,-139.91379999999998,38.8461,14.142200000000003,20.401399999999995,10.7132,8.0,699.0
Wuhu_Area24,-424.55765,-163.296,46.366699999999994,59.0693,83.07679999999999,24.550800000000002,8.0,705.0
Wuhu_Area24,-467.45185000000004,-228.623,44.39135,62.990700000000004,15.238200000000006,20.4339,7.0,706.0
Wuhu_Area24,-466.10895,-183.77845000000002,45.80435,59.48789999999997,73.40029999999999,23.216300000000004,8.0,707.0
Wuhu_Area24,-345.73040000000003,-74.99755,41.779349999999994,19.31220000000002,28.402899999999995,16.5743,8.0,715.0
Wuhu_Area24,-354.40225,-106.4594,42.17085,22.4033,27.071200000000005,16.7753,8.0,716.0
Wuhu_Area24,-374.11294999999996,-143.1711,42.1325,45.79329999999999,48.297799999999995,18.3818,8.0,717.0
Wuhu_Area24,-408.8047,-119.56225,42.27804999999999,50.14680000000004,84.18110000000001,17.0597,8.0,718.0
Wuhu_Area24,-380.77049999999997,-102.71645000000001,42.1969,21.34099999999995,26.481499999999997,16.823800000000006,8.0,719.0
Wuhu_Area24,-371.41855,-61.9962,42.0494,24.579700000000003,43.585800000000006,17.028599999999997,8.0,720.0
Wuhu_Area24,-364.96875,-23.9289,42.0916,19.31510000000003,32.7162,17.4546,8.0,721.0
Wuhu_Area24,-395.7392,-57.249700000000004,43.09725,21.593000000000018,43.354600000000005,18.877900000000004,8.0,722.0
Wuhu_Area24,-384.95140000000004,-14.9144,42.4986,21.033600000000035,41.2638,17.6096,8.0,723.0
Wuhu_Area24,-407.90189999999996,-31.8303,37.89815,25.083199999999977,86.3028,8.011899999999997,8.0,724.0
Wuhu_Area13,-641.8409,-16.710099999999997,58.8769,47.50440000000003,137.9416,51.019999999999996,9.0,223.0
Wuhu_Area13,-679.6354,-164.39405,53.27145,41.29259999999999,116.04650000000001,36.173100000000005,9.0,224.0
Wuhu_Area13,-609.9658,-191.07985000000002,43.091049999999996,19.193000000000097,37.50030000000001,16.3731,8.0,225.0
Wuhu_Area13,-590.4636,-192.42765,42.561099999999996,16.163200000000074,37.762099999999975,15.529000000000003,8.0,226.0
Wuhu_Area13,-629.6375499999999,-190.4933,43.2851,17.45870000000002,37.641999999999996,16.383799999999994,8.0,227.0
Wuhu_Area13,-620.87135,-187.6014,41.956,76.76170000000002,80.59479999999999,14.687800000000003,8.0,194.0
Wuhu_Area13,-608.4368,-119.65334999999999,42.128299999999996,20.85800000000006,21.117299999999986,14.089599999999997,8.0,195.0
Wuhu_Area13,-587.8743999999999,-135.5713,40.29675,19.069399999999973,16.47019999999999,10.451500000000003,8.0,196.0
Wuhu_Area13,-590.4808,-157.44905,43.80285,21.433200000000056,29.9307,17.6053,8.0,197.0
Wuhu_Area13,-616.7582,-154.20389999999998,37.532250000000005,32.67900000000009,37.22540000000001,5.2391000000000005,8.0,198.0
Wuhu_Area13,-585.9721999999999,4.277249999999999,38.5774,25.75159999999994,85.4725,8.5246,8.0,199.0
Wuhu_Area22,-200.8831,324.86334999999997,43.67725,22.904199999999975,17.3467,16.6991,8.0,63.0
Wuhu_Area22,-195.50995,347.72055,43.979150000000004,32.05529999999999,23.460699999999974,17.469100000000005,8.0,72.0
Wuhu_Area22,-166.15845000000002,344.2403,45.8609,20.356900000000024,33.03520000000003,21.5574,8.0,83.0
Wuhu_Area22,-126.46215,278.9201,47.1725,44.53729999999999,156.712,23.6894,8.0,56.0
Wuhu_Area22,-181.31025,321.47005,37.07715,12.020899999999983,7.500499999999988,2.301499999999997,13.0,111.0
Wuhu_Area22,-137.4484,308.9409,37.1117,19.056399999999996,29.315200000000004,3.4848,13.0,112.0
Wuhu_Area22,-147.60565,207.8856,37.880750000000006,17.234899999999982,9.807800000000015,4.766100000000002,9.0,377.0
Wuhu_Area22,-131.9658,171.08085,45.21665,36.31479999999999,63.987300000000005,21.3153,8.0,384.0
Wuhu_Area22,-170.77605,153.61395,37.66525,36.66250000000002,21.1353,6.3093,8.0,385.0
Wuhu_Area22,-201.87635,176.90105,43.863550000000004,12.961500000000001,34.99770000000001,17.795099999999998,6.0,386.0
Wuhu_Area22,-367.8603,251.7509,45.0677,20.881200000000035,33.672800000000024,21.8072,8.0,396.0
Wuhu_Area22,-309.3564,306.4815,42.330799999999996,19.706799999999987,45.751599999999996,19.017599999999995,8.0,400.0
Wuhu_Area22,-309.68145,275.6454,42.04715,15.181699999999978,14.741199999999992,17.2875,8.0,401.0
Wuhu_Area22,-303.6981,265.3542,35.0917,14.744000000000028,13.076799999999992,3.032999999999994,13.0,402.0
Wuhu_Area22,-317.5223,246.04174999999998,42.4056,14.30400000000003,14.212299999999999,19.081999999999994,8.0,403.0
Wuhu_Area22,-206.48835,265.53115,46.4113,128.1769,91.85930000000002,23.488999999999997,9.0,404.0
Wuhu_Area22,-262.62739999999997,189.71435,38.27925,12.841799999999978,35.74290000000002,8.9465,8.0,390.0
Wuhu_Area22,-301.22885,214.55939999999998,35.809,5.848700000000008,4.82559999999998,3.0275999999999996,13.0,399.0
Wuhu_Area22,-350.6146,302.74805000000003,39.84295,66.36220000000003,51.4237,13.071100000000001,7.0,659.0
Wuhu_Area22,-256.45265,336.46405000000004,44.36575,91.66210000000001,46.77370000000002,21.4157,8.0,661.0
Wuhu_Area22,-235.2929,320.6411,38.71345,7.055000000000007,7.27679999999998,3.213700000000003,6.0,664.0
Wuhu_Area22,-221.85115,325.00435,43.6165,16.0659,17.38409999999999,16.65,8.0,666.0
Wuhu_Area22,-377.54375,212.82715000000002,36.12135,4.346499999999992,8.57250000000002,3.930899999999994,12.0,683.0
Yuehai_Area10,83.18235,220.6259,43.33395,32.713300000000004,46.18259999999998,49.1695,8.0,28.0
Yuehai_Area10,200.6594,437.2187,13.462250000000001,17.268,12.636799999999994,6.4388999999999985,13.0,7.0
Yuehai_Area10,266.5271,214.0998,29.841,76.0464,86.11579999999998,20.032200000000003,10.0,166.0
Yuehai_Area10,201.82055,233.16109999999998,29.8281,41.03370000000001,38.276399999999995,18.8126,9.0,167.0
Yuehai_Area10,191.11595,351.72335,53.8967,139.16070000000002,153.8453,79.2914,8.0,168.0
Yuehai_Area10,228.38205,295.62815,27.3721,13.227100000000007,18.147899999999993,6.906399999999998,13.0,169.0
Yuehai_Area10,233.4453,311.27605,25.631050000000002,16.865200000000016,27.30129999999997,7.8983000000000025,9.0,170.0
Yuehai_Area10,258.63525,362.49725,20.091250000000002,27.415100000000024,23.94870000000003,5.890699999999999,13.0,171.0
Yuehai_Area10,300.603,346.8171,22.6189,37.10640000000001,61.088400000000036,14.472000000000001,9.0,172.0
Yuehai_Area10,311.55295,283.64815,22.7176,14.583500000000015,39.93990000000002,4.509,13.0,174.0
Yuehai_Area10,245.89425,285.74235,24.97515,20.386300000000006,17.96629999999999,3.6689000000000007,12.0,175.0
Yuehai_Area10,227.96875,284.122,25.342550000000003,6.9121000000000095,6.826199999999972,2.8324999999999996,13.0,176.0
Yuehai_Area10,110.8186,319.96770000000004,17.40855,6.088399999999993,3.416999999999973,2.9899000000000004,13.0,177.0
Yuehai_Area10,93.5847,276.27340000000004,46.5025,45.501400000000004,62.990200000000016,64.7416,8.0,181.0
Yuehai_Area10,143.21505,223.43745,30.012700000000002,49.793499999999995,82.66210000000001,19.9066,10.0,182.0
Yuehai_Area10,190.9536,191.84519999999998,30.04715,52.248999999999995,40.97659999999999,11.2943,7.0,185.0
Yuehai_Area10,48.35495,266.29215,23.9774,21.8545,56.566900000000004,19.559999999999995,9.0,244.0
Yuehai_Area10,13.4631,242.92014999999998,22.6572,44.540600000000005,67.91849999999997,20.450799999999994,8.0,245.0
Wuhu_Area42,909.1184499999999,-363.3872,40.45715,27.9772999999999,66.04539999999997,11.519300000000001,8.0,4.0
Wuhu_Area42,692.1064,-621.02175,49.027249999999995,21.42100000000005,19.473899999999958,24.8799,8.0,587.0
Wuhu_Area42,707.28865,-597.5127,39.186949999999996,3.948099999999954,4.9500000000000455,1.3621000000000052,6.0,588.0
Wuhu_Area42,703.461,-600.33085,38.10495,1.3999999999999773,2.5822999999999183,1.0533000000000001,6.0,589.0
Wuhu_Area42,724.60005,-579.0156999999999,47.2334,17.957100000000082,54.74040000000002,21.6554,8.0,590.0
Wuhu_Area42,727.3956499999999,-619.67285,47.3588,21.624500000000012,22.153099999999995,21.488799999999998,8.0,591.0
Wuhu_Area42,756.8977,-612.5348,47.30525,11.330400000000054,8.060400000000072,21.4249,8.0,592.0
Wuhu_Area42,783.7396,-581.04485,47.28145,20.742999999999938,56.18949999999995,21.749499999999998,8.0,593.0
Wuhu_Area42,864.87985,-577.62415,47.30055,22.560699999999997,49.46550000000002,21.695300000000003,8.0,584.0
Wuhu_Area42,895.12055,-571.3314,47.1179,20.668300000000045,48.43799999999999,22.025199999999998,8.0,585.0
Wuhu_Area42,926.8894,-570.28775,48.865449999999996,29.64620000000002,46.94749999999999,24.631099999999996,8.0,586.0
Wuhu_Area42,833.80065,-581.69875,47.43345,24.986699999999928,49.061300000000074,21.700500000000005,8.0,850.0
Wuhu_Area42,755.59755,-578.29165,47.24055,17.963300000000004,55.22910000000002,21.743499999999997,8.0,861.0
Wuhu_Area42,688.35445,-595.8308,48.81965,18.322099999999978,70.32939999999996,24.8707,8.0,862.0
Wuhu_Area42,640.50625,-613.8054999999999,48.9042,24.338500000000067,34.02679999999998,24.970800000000004,8.0,863.0
Wuhu_Area42,605.6441500000001,-606.48855,48.3971,18.384500000000003,47.57949999999994,23.883200000000002,8.0,864.0
Wuhu_Area42,683.9153,-459.89009999999996,40.2049,34.202,31.213199999999972,10.012,8.0,865.0
Wuhu_Area42,719.27,-454.67535,37.74905,16.63620000000003,12.1755,6.1205,8.0,841.0
Wuhu_Area42,911.6019,-448.70115,39.6109,20.616999999999962,28.094499999999982,10.309600000000003,8.0,842.0
Wuhu_Area42,898.992,-398.09045000000003,39.696799999999996,27.812599999999975,33.23470000000003,13.504399999999997,8.0,843.0
Wuhu_Area42,885.5043000000001,-514.8207500000001,39.6736,54.24380000000008,38.61530000000005,9.659999999999997,8.0,844.0
Wuhu_Area42,845.7143,-300.66075,40.2722,39.93039999999996,40.031499999999994,10.602400000000003,8.0,845.0
Wuhu_Area42,881.76565,-298.92465000000004,40.3293,38.276899999999955,44.392499999999984,11.0366,8.0,846.0
Wuhu_Area42,873.9683,-447.6171,39.85125,29.31140000000005,29.54740000000004,8.805300000000003,8.0,847.0
Wuhu_Area42,770.4995,-405.6685,38.0766,10.29600000000005,12.350000000000023,7.694600000000001,8.0,848.0
Wuhu_Area42,676.25495,-557.1467,38.0426,9.130699999999933,9.634999999999991,3.2904000000000053,13.0,849.0
Wuhu_Area42,660.9232,-585.9834000000001,37.784099999999995,9.356200000000058,41.14420000000007,3.5797999999999988,8.0,851.0
Wuhu_Area42,608.0779500000001,-557.26395,37.75135,10.849100000000021,16.43010000000004,3.1358999999999995,13.0,852.0
Wuhu_Area42,613.7104999999999,-555.32425,37.4815,9.827599999999961,18.77890000000002,2.743000000000002,13.0,853.0
Wuhu_Area42,618.46325,-576.2672,38.30315,7.772500000000036,5.039199999999937,3.1285000000000025,13.0,854.0
Wuhu_Area42,905.84325,-289.63075000000003,39.65705,14.219299999999976,27.316300000000012,10.488300000000002,8.0,855.0
Wuhu_Area42,891.2973,-264.7784,42.02695,33.706600000000094,18.08099999999999,11.265299999999996,8.0,856.0
Wuhu_Area42,807.1467,-329.6853,39.8716,18.713600000000042,18.334600000000023,6.777000000000001,8.0,857.0
Wuhu_Area42,773.0109,-369.54895,41.659499999999994,34.952600000000075,41.29989999999998,9.2562,8.0,858.0
Wuhu_Area42,754.7,-391.45000000000005,38.569950000000006,12.16680000000008,7.2742000000000075,3.4804999999999993,13.0,859.0
Wuhu_Area42,724.67355,-434.14265,38.3074,10.533500000000004,11.857700000000023,3.8896000000000015,6.0,860.0
Qingdao_Area6,-73.70705000000001,-863.10035,13.32525,11.8951,6.8315000000000055,4.2143,13.0,7.0
Qingdao_Area6,-40.59125,-832.8453,15.609449999999999,52.2679,53.073800000000006,8.7539,13.0,15.0
Qingdao_Area6,-60.22605,-860.68455,15.25685,14.039700000000003,14.937299999999937,4.093699999999998,7.0,16.0
Qingdao_Area6,-52.407799999999995,-868.06935,16.7675,13.458199999999998,14.417699999999968,6.078199999999999,7.0,17.0
Qingdao_Area6,-42.75135,-856.70075,15.36355,11.119099999999996,8.275700000000029,3.1084999999999994,13.0,18.0
Qingdao_Area6,-24.19605,-847.4434,15.772850000000002,6.6529000000000025,8.827600000000075,3.0109000000000012,13.0,19.0
Qingdao_Area6,-32.9232,-841.5454,15.271899999999999,4.924200000000003,2.0055999999999585,2.3742,6.0,20.0
Qingdao_Area6,-16.2291,-868.4891,16.743,21.7972,15.55379999999991,5.1578,7.0,21.0
Qingdao_Area6,0.36850000000000005,-893.9120499999999,16.0508,4.7962,3.9705000000000155,3.106799999999998,12.0,22.0
Qingdao_Area6,-10.9326,-810.7708,14.794,7.2032,5.599799999999959,4.1708,12.0,8.0
Qingdao_Area6,52.8113,-868.06885,23.2018,92.5892,94.21769999999992,19.9884,9.0,9.0
Qingdao_Area6,45.95275,-907.4920999999999,19.0549,18.097700000000003,16.20519999999999,6.746,6.0,10.0
Qingdao_Area6,64.6139,-926.86995,17.1519,3.421999999999997,3.7643000000000484,2.7836000000000016,6.0,11.0
Qingdao_Area6,67.53725,-928.64535,17.3945,4.397500000000008,4.564300000000003,3.3970000000000002,6.0,12.0
Qingdao_Area6,74.37965,-930.42865,17.6101,3.8529000000000053,2.403099999999995,3.373800000000001,6.0,13.0
Qingdao_Area6,138.201,-863.89125,17.323999999999998,21.126999999999995,22.23569999999995,3.2211999999999996,8.0,14.0
Qingdao_Area6,148.13495,-839.0948000000001,17.8999,28.119500000000016,36.13440000000003,5.8222000000000005,13.0,85.0
Qingdao_Area6,54.157399999999996,-711.5552,29.21235,25.940400000000004,25.92579999999998,28.539500000000004,13.0,88.0
Lihu_Area13,181.84210000000002,-344.3925,37.09655,15.6892,10.869199999999978,3.8500999999999976,13.0,220.0
Lihu_Area13,196.3629,-348.29005,37.85525,15.068399999999997,11.172500000000014,4.711500000000001,12.0,230.0
Lihu_Area13,259.19795,-329.71825,41.32585,8.649700000000024,10.305700000000002,4.060700000000004,13.0,231.0
Lihu_Area13,208.96949999999998,-356.31600000000003,37.741299999999995,6.900200000000012,5.4430000000000405,3.3222000000000023,13.0,233.0
Lihu_Area13,225.1288,-363.32145,38.897,19.551999999999992,13.048699999999997,4.7353999999999985,13.0,234.0
Lihu_Area13,242.8055,-371.44325000000003,39.1007,17.0856,12.972299999999962,3.5009999999999977,13.0,235.0
Wuhu_Area39,114.38865,-496.98125,47.794,19.135099999999994,67.59289999999999,23.245200000000004,8.0,32.0
Wuhu_Area39,99.1272,-424.49080000000004,47.62825,21.387599999999992,52.4178,23.295900000000003,8.0,42.0
Wuhu_Area39,103.86725000000001,-572.77575,47.8067,25.146900000000002,74.74849999999992,23.273600000000002,8.0,50.0
Wuhu_Area39,69.22444999999999,-378.5335,48.5544,19.995899999999992,41.51279999999997,25.654600000000002,8.0,51.0
Wuhu_Area39,109.28505000000001,-373.98154999999997,44.254850000000005,22.2607,37.919299999999964,17.6363,8.0,52.0
Wuhu_Area39,67.09175,-340.0277,45.8684,31.011699999999998,28.96859999999998,19.7192,8.0,53.0
Wuhu_Area39,54.3721,-286.85765000000004,47.195949999999996,104.5462,66.38010000000003,24.027300000000004,8.0,54.0
Wuhu_Area39,28.48805,-539.1817,48.52245,38.944900000000004,151.44520000000006,24.4071,8.0,35.0
Wuhu_Area39,14.48375,-432.2897,48.3438,24.555500000000002,53.41980000000001,24.235599999999998,8.0,36.0
Wuhu_Area39,10.691699999999999,-379.73965,45.574250000000006,19.7966,47.46469999999999,18.4313,8.0,37.0
Wuhu_Area39,48.8912,-425.12170000000003,47.6672,23.014000000000003,45.75619999999998,23.156800000000004,8.0,38.0
Wuhu_Area39,56.1717,-499.45295,47.87845,24.150800000000004,77.28829999999994,23.585099999999997,8.0,39.0
Wuhu_Area39,67.27035000000001,-576.71715,47.69845,24.556300000000007,69.71529999999996,22.920500000000004,8.0,40.0
Wuhu_Area39,8.19125,-337.1318,46.45055,15.972700000000001,29.474000000000046,19.591300000000004,8.0,41.0
Wuhu_Area39,31.1049,-361.93105,45.57795,32.694199999999995,74.6035,20.5957,8.0,43.0
Wuhu_Area39,70.5659,-415.5138,38.8549,18.3194,24.536200000000008,5.623800000000003,8.0,44.0
Wuhu_Area39,91.1199,-336.28595,43.0626,17.156800000000004,34.11770000000001,14.055799999999998,8.0,45.0
Wuhu_Area39,130.88295,-427.29240000000004,47.7059,20.76230000000001,54.75060000000002,23.3322,8.0,49.0
Wuhu_Area39,133.05815,-581.72615,44.27565,23.323700000000002,52.80809999999997,18.6749,8.0,614.0
Wuhu_Area39,147.413,-523.1801499999999,47.852450000000005,25.969799999999992,60.37289999999996,23.3825,8.0,615.0
Wuhu_Area39,151.59935000000002,-564.6904,38.822900000000004,9.103500000000025,15.311000000000035,4.5914,6.0,618.0
Wuhu_Area39,134.665,-376.473,44.41615,26.496199999999988,39.1626,17.491100000000003,8.0,627.0
Wuhu_Area39,140.6588,-347.11334999999997,44.882149999999996,34.50500000000001,14.368499999999983,18.8851,10.0,638.0
Wuhu_Area39,151.82675,-394.3266,37.16455,11.288700000000006,11.62299999999999,2.9161,8.0,643.0
Wuhu_Area39,159.8834,-459.0438,47.9968,21.483800000000002,61.07339999999999,23.546999999999997,8.0,644.0
Wuhu_Area39,175.96145,-382.7801,47.159099999999995,41.1027,83.28800000000001,24.032400000000003,8.0,645.0
Wuhu_Area39,156.5309,-374.68125,37.151399999999995,4.311800000000005,12.313500000000033,2.7820000000000036,13.0,640.0
Wuhu_Area47,753.7797499999999,237.22055,41.3501,26.190899999999942,48.20870000000002,15.095800000000004,9.0,971.0
Wuhu_Area47,769.1229000000001,95.70205,86.2012,19.831199999999967,43.6909,104.22539999999998,8.0,983.0
Wuhu_Area47,772.21795,175.9343,85.8815,18.987300000000005,43.61859999999999,104.06120000000001,8.0,984.0
Wuhu_Area47,826.53085,183.6217,82.78864999999999,100.5897,147.3046,98.3369,8.0,985.0
Wuhu_Area47,746.04065,194.2419,36.240700000000004,12.67489999999998,15.441600000000022,4.967400000000005,13.0,986.0
Wuhu_Area47,866.5804499999999,103.80025,36.96095,5.317699999999945,4.5430999999999955,5.5899,13.0,972.0
Wuhu_Area47,828.6854000000001,187.3509,35.5106,9.081199999999967,22.486400000000003,4.259599999999999,13.0,974.0
Wuhu_Area47,810.9407,175.61835,35.26235,4.185799999999972,8.988900000000001,3.221499999999999,13.0,975.0
Wuhu_Area47,801.44045,112.12225000000001,35.903549999999996,9.758300000000077,22.53269999999999,4.098700000000001,13.0,976.0
Wuhu_Area47,816.0694000000001,111.7423,35.448750000000004,4.684399999999982,9.633800000000008,3.5608999999999966,13.0,977.0
Yuehai_Area3,-547.7979,253.08735000000001,14.2746,31.85839999999996,58.987300000000005,18.838,9.0,36.0
Yuehai_Area3,-572.4534000000001,277.7346,25.96135,52.2876,105.99459999999999,37.3663,9.0,71.0
Yuehai_Area3,-566.5877,8.16355,12.04325,15.803199999999947,10.5137,6.9384999999999994,13.0,76.0
Yuehai_Area3,-557.06545,21.504350000000002,11.416,13.317300000000046,14.1739,6.017799999999999,13.0,77.0
Yuehai_Area3,-531.48415,48.3447,11.4607,42.255300000000034,58.216800000000006,7.1274,13.0,78.0
Yuehai_Area3,-582.2127,37.8781,10.59805,6.887200000000007,5.046399999999998,3.4025,13.0,79.0
Yuehai_Area3,-527.9942,154.35055,31.1412,144.4844,154.53609999999998,47.5906,9.0,82.0
Wuhu_Area46,628.1155,102.63640000000001,86.47404999999999,19.398599999999988,59.04620000000001,104.6677,8.0,487.0
Wuhu_Area46,596.20795,229.40145,84.0063,19.468900000000076,59.77850000000001,100.53020000000001,8.0,491.0
Wuhu_Area46,531.52835,203.5074,84.84845,19.227300000000014,65.37180000000001,102.29170000000002,8.0,492.0
Wuhu_Area46,658.03055,197.32485000000003,86.14435,19.518300000000067,59.100899999999996,104.77269999999999,8.0,493.0
Wuhu_Area46,504.84125,141.09210000000002,84.96425,80.73429999999996,70.37440000000001,102.0019,8.0,494.0
Wuhu_Area46,576.8496,89.3213,43.8838,54.94419999999991,109.6428,19.503,10.0,495.0
Wuhu_Area46,454.69169999999997,79.77655,44.3858,8.021000000000015,29.280699999999996,20.784399999999998,13.0,496.0
Wuhu_Area46,617.41265,170.0976,37.07235,11.240299999999934,15.925200000000018,5.897499999999994,12.0,498.0
Wuhu_Area46,499.1698,196.14265,37.1087,7.516200000000026,15.129500000000007,5.894599999999997,12.0,488.0
Wuhu_Area46,679.80925,117.16895,35.62264999999999,3.111499999999978,13.519899999999993,3.3765,13.0,489.0
Wuhu_Area46,656.1070500000001,166.36815,35.266149999999996,18.257099999999923,4.223899999999986,2.7868999999999957,13.0,490.0
Wuhu_Area46,511.14930000000004,34.01065,83.5138,93.7122,37.6805,98.832,8.0,524.0
Wuhu_Area46,478.46770000000004,3.79005,36.963300000000004,7.992599999999982,4.603899999999999,5.434599999999996,12.0,540.0
Wuhu_Area46,483.379,15.433,35.6429,4.154799999999966,2.824600000000002,2.730799999999995,13.0,541.0
Wuhu_Area46,697.5079499999999,130.8885,86.3387,19.65289999999993,59.788,104.78,8.0,982.0
Wuhu_Area46,695.74155,183.37130000000002,36.7022,7.227300000000014,17.471199999999982,5.7684,12.0,987.0
Lihu_Area10,438.11165,-194.32465,49.72695,4.231499999999983,4.00630000000001,2.4324999999999974,13.0,157.0
Lihu_Area10,417.9396,-102.2522,40.92035,39.10640000000001,18.369799999999998,6.841700000000003,13.0,159.0
Lihu_Area10,287.8941,-82.63445,40.8097,12.196799999999996,9.655900000000003,6.9091999999999985,13.0,187.0
Lihu_Area10,300.30190000000005,-60.16005,39.089349999999996,7.217199999999991,6.3215,3.398699999999998,13.0,188.0
Lihu_Area10,323.41775,-71.45075,40.80695,36.620900000000006,17.777500000000003,6.9071,13.0,190.0
Lihu_Area10,353.18625,-76.23785000000001,38.73925,17.243700000000047,8.069900000000004,2.5501000000000005,13.0,191.0
Lihu_Area10,314.75890000000004,-85.7612,40.834,37.334,12.1374,6.848400000000005,13.0,192.0
Lihu_Area10,340.79994999999997,-90.68355,38.8386,13.274100000000033,7.664299999999997,2.701599999999999,13.0,193.0
Lihu_Area10,367.7507,-96.4418,40.85435,36.29520000000002,19.4298,6.887499999999996,13.0,194.0
Lihu_Area10,406.1273,-110.39235,40.89845,36.18240000000003,19.42030000000001,6.883900000000004,13.0,195.0
Lihu_Area10,379.53634999999997,-89.6712,40.8538,37.33930000000004,18.7406,6.9144000000000005,13.0,196.0
Lihu_Area2,7.8906,534.97605,34.4029,8.0174,6.481299999999919,3.2286,13.0,1.0
Lihu_Area2,-38.91885,559.53035,33.09895,7.533100000000005,5.910699999999906,3.1910999999999987,13.0,2.0
Lihu_Area2,-60.752300000000005,573.4452,32.87015,7.125000000000007,5.496399999999994,3.7562999999999995,13.0,3.0
Lihu_Area2,28.6388,524.6639,34.2879,2.5467999999999975,2.673400000000015,2.2714,12.0,4.0
Lihu_Area2,-35.34665,568.12905,33.407849999999996,3.2080999999999946,3.294499999999971,2.0419000000000054,13.0,5.0
Lihu_Area2,-175.00825,567.8368,29.990850000000002,5.562700000000007,6.433200000000056,3.953900000000001,6.0,6.0
Lihu_Area2,139.647,448.7546,62.0293,166.3716,129.11419999999998,53.3994,9.0,7.0
Lihu_Area2,122.21815,476.70820000000003,45.2905,11.729099999999988,10.206600000000037,10.325800000000001,6.0,10.0
Lihu_Area2,263.71785,400.12355,62.94285,34.578899999999976,47.51910000000004,45.6639,9.0,266.0
Lihu_Area2,-171.0876,551.3506,30.1288,8.061399999999992,15.711000000000013,4.084,13.0,317.0
Lihu_Area2,-173.40005,518.8680999999999,29.46715,2.72890000000001,2.9107999999999947,3.058100000000003,13.0,318.0
Longhua_Area30,159.88725,-218.57655,75.31145000000001,74.1601,31.882499999999993,8.584099999999992,13.0,164.0
Longhua_Area30,117.66295,-206.70685,73.86994999999999,6.527299999999997,10.8399,4.0279000000000025,13.0,170.0
Longhua_Area30,86.0718,-219.055,74.707,11.007599999999996,32.46379999999999,7.159800000000004,13.0,171.0
Longhua_Area30,63.305899999999994,-224.09365,74.67609999999999,32.2716,16.475700000000018,6.7261999999999915,13.0,172.0
